lower_ci,upper_ci,method,n,iter
0.3600841560681263,0.9318575284984776,robust,1000,785
0.838,3.276,trad,10,786
1.031112277765605,3.082213996670258,robust,10,786
0.155,1.468,trad,100,786
-0.062011021273634115,1.6855535313903771,robust,100,786
0.733,1.126,trad,1000,786
0.5953037553542164,1.262975957218539,robust,1000,786
-2.076,6.402,trad,10,787
-1.5991040770267775,5.9254476486283485,robust,10,787
0.633,1.481,trad,100,787
0.4446724528661318,1.670061022838988,robust,100,787
0.51,0.924,trad,1000,787
0.3266144532495714,1.1065969003044278,robust,1000,787
-1.905,7.756,trad,10,788
-0.5622676086958367,6.412496924584142,robust,10,788
0.511,1.313,trad,100,788
0.32208448611257234,1.5017265420795662,robust,100,788
0.895,1.364,trad,1000,788
0.6815328451996849,1.5774688874954494,robust,1000,788
-3.458,1.084,trad,10,789
-3.6083536556096973,1.234808153011496,robust,10,789
1.695,3.716,trad,100,789
0.49410606348401176,4.91678409161446,robust,100,789
0.911,1.281,trad,1000,789
0.7575459371604072,1.4349050201777331,robust,1000,789
0.315,3.706,trad,10,790
0.4049972060383398,3.6154314353826145,robust,10,790
0.392,1.312,trad,100,790
0.2571591727510907,1.447045007987862,robust,100,790
0.706,1.129,trad,1000,790
0.5543525023384612,1.2811318574248882,robust,1000,790
0.19,3.944,trad,10,791
0.37215571057288543,3.761366105752617,robust,10,791
1.267,2.531,trad,100,791
0.6928115916586475,3.10615006043978,robust,100,791
0.772,1.248,trad,1000,791
0.4336744961432434,1.5866855714574712,robust,1000,791
-3.122,5.315,trad,10,792
-2.469005823618115,4.6621601572669356,robust,10,792
0.89,2.992,trad,100,792
-0.17055981641637885,4.053463457234839,robust,100,792
1.086,1.574,trad,1000,792
0.8080114715880445,1.8514516724740933,robust,1000,792
-3.088,2.975,trad,10,793
-1.902328992475195,1.789312560104351,robust,10,793
-0.339,1.273,trad,100,793
-0.8265882056203011,1.7598058407640254,robust,100,793
0.766,1.153,trad,1000,793
0.61542045738078,1.303046941945298,robust,1000,793
-1.087,1.886,trad,10,794
-0.21896757939691142,1.0178741356574286,robust,10,794
0.852,1.848,trad,100,794
0.7046961058074727,1.995374924715442,robust,100,794
0.976,1.356,trad,1000,794
0.8627243417763848,1.4689503956873795,robust,1000,794
-0.17,2.388,trad,10,795
0.2945218581068533,1.9237928553351948,robust,10,795
-0.148,1.345,trad,100,795
-0.42999759558545003,1.6276158494161863,robust,100,795
0.443,0.882,trad,1000,795
0.2642617686546963,1.0602116703680187,robust,1000,795
-1.13,2.801,trad,10,796
-0.1903814845440127,1.8609500615585644,robust,10,796
-0.303,1.171,trad,100,796
-0.6051534261886786,1.4727453787597362,robust,100,796
0.784,1.211,trad,1000,796
0.6254704985064581,1.3698419637822308,robust,1000,796
-19.114,-3.184,trad,10,797
-20.100551511859855,-2.1968995284866004,robust,10,797
0.949,1.914,trad,100,797
0.4423423810597401,2.4213441986798587,robust,100,797
0.787,1.136,trad,1000,797
0.6728131735747479,1.2509428010939505,robust,1000,797
-1.56,2.372,trad,10,798
-1.178643243341449,1.991249289221914,robust,10,798
0.071,1.186,trad,100,798
-0.3072576436515819,1.5637141608146259,robust,100,798
1.044,1.454,trad,1000,798
0.8571024114339574,1.6414732768569595,robust,1000,798
0.604,5.77,trad,10,799
0.5029699650842767,5.871642296782648,robust,10,799
0.972,2.263,trad,100,799
0.7284435746274321,2.506995107988725,robust,100,799
1.056,1.498,trad,1000,799
0.8674329855694081,1.6863428787253738,robust,1000,799
-1.791,0.59,trad,10,800
-1.6442594649628761,0.44284471465841024,robust,10,800
0.218,1.221,trad,100,800
-0.012768514685032595,1.4515278976284947,robust,100,800
0.948,1.374,trad,1000,800
0.819430017567689,1.501740177143392,robust,1000,800
2.896,11.36,trad,10,801
2.305081215264293,11.9510067932426,robust,10,801
-0.301,1.175,trad,100,801
-0.6816619243868701,1.555591601248263,robust,100,801
0.516,0.88,trad,1000,801
0.41198790622439135,0.9844023307173069,robust,1000,801
0.731,1.643,trad,10,802
0.8107726909059609,1.5636334648376562,robust,10,802
-0.064,1.308,trad,100,802
-0.3314161272209988,1.5752879595286848,robust,100,802
0.892,1.303,trad,1000,802
0.7388928123162813,1.4561509407782056,robust,1000,802
-1.609,6.101,trad,10,803
-0.7306775709870781,5.222229951293323,robust,10,803
0.494,1.556,trad,100,803
0.19692963960068643,1.852690007850371,robust,100,803
0.895,1.274,trad,1000,803
0.7779393343634013,1.3907621808009116,robust,1000,803
-3.939,1.873,trad,10,804
-4.191558244346909,2.1255285783596065,robust,10,804
0.65,1.662,trad,100,804
0.42467000641970487,1.887103983062156,robust,100,804
0.455,0.894,trad,1000,804
0.26489731853698256,1.0850029128550653,robust,1000,804
-7.214,1.28,trad,10,805
-8.042639870132234,2.108951329327337,robust,10,805
-0.704,0.978,trad,100,805
-1.141477940227467,1.4152946386970862,robust,100,805
0.745,1.106,trad,1000,805
0.6581537918090877,1.1929299008213587,robust,1000,805
-3.794,1.151,trad,10,806
-2.365388214788571,-0.27725099281897525,robust,10,806
0.495,1.854,trad,100,806
0.0012593955139545976,2.3476325423641655,robust,100,806
0.81,1.24,trad,1000,806
0.6460430997506834,1.4045841875477385,robust,1000,806
0.395,2.812,trad,10,807
0.5001242422946202,2.7067506952289726,robust,10,807
0.87,2.12,trad,100,807
0.3280555354228516,2.662354355555964,robust,100,807
0.708,1.111,trad,1000,807
0.5817910409188639,1.2373936752314316,robust,1000,807
-1.062,2.539,trad,10,808
-0.6952768607858897,2.172876410493169,robust,10,808
-0.992,0.358,trad,100,808
-1.4458575823019442,0.8110959590892767,robust,100,808
0.757,1.198,trad,1000,808
0.589180267595894,1.3650416420777955,robust,1000,808
-0.706,1.487,trad,10,809
-0.5719393259111022,1.3534396099646608,robust,10,809
0.935,2.136,trad,100,809
0.5787121037646175,2.493061945692345,robust,100,809
0.587,0.993,trad,1000,809
0.42551928042317877,1.1546186291751508,robust,1000,809
-3.117,-0.349,trad,10,810
-3.1312675021942074,-0.33520512271885483,robust,10,810
1.14,2.272,trad,100,810
0.8147666056824655,2.59707262150133,robust,100,810
0.998,1.41,trad,1000,810
0.8479976630548458,1.5601396756398398,robust,1000,810
-1.4,1.848,trad,10,811
-1.0914657514093997,1.5394875727625317,robust,10,811
0.808,1.901,trad,100,811
0.5588613503607575,2.150017561168005,robust,100,811
0.549,1.036,trad,1000,811
0.2743473233276673,1.311347380907184,robust,1000,811
-1.288,3.192,trad,10,812
-0.43882826108723283,2.3432233188011744,robust,10,812
0.608,1.668,trad,100,812
0.25100701869305975,2.0246714491018,robust,100,812
0.849,1.214,trad,1000,812
0.7064370630930749,1.356331692365984,robust,1000,812
0.566,2.276,trad,10,813
0.46210745129707964,2.3802375291349693,robust,10,813
0.323,1.528,trad,100,813
-0.1333141286485512,1.9848496097174837,robust,100,813
0.901,1.281,trad,1000,813
0.7797893590823518,1.402765160646318,robust,1000,813
-0.162,2.628,trad,10,814
-0.11127682466289213,2.577502107057721,robust,10,814
1.097,2.077,trad,100,814
0.8775465253560811,2.2965829694765127,robust,100,814
1.141,1.578,trad,1000,814
0.9311885455636175,1.7870794462394493,robust,1000,814
-1.324,2.667,trad,10,815
-0.9702855018978214,2.3134724842191368,robust,10,815
0.16,1.952,trad,100,815
-0.2904654288311428,2.4030976467922827,robust,100,815
0.757,1.257,trad,1000,815
0.5322654175920015,1.4821538808183656,robust,1000,815
-0.375,1.758,trad,10,816
-0.4605371788555537,1.8427845843784711,robust,10,816
0.64,1.818,trad,100,816
0.3470359262866428,2.1106627060538443,robust,100,816
0.81,1.186,trad,1000,816
0.6734761233158264,1.3222846336488199,robust,1000,816
-0.473,1.833,trad,10,817
-0.5312625711753723,1.8908645026863287,robust,10,817
2.238,3.826,trad,100,817
1.4434285586044482,4.621081428804254,robust,100,817
1.032,1.418,trad,1000,817
0.927653486144308,1.5220591696019847,robust,1000,817
-0.154,0.949,trad,10,818
-0.1019255882932602,0.8972438414541377,robust,10,818
-0.038,1.691,trad,100,818
-0.55520881349551,2.208934985255072,robust,100,818
0.973,1.35,trad,1000,818
0.8488869519398888,1.4742429567393027,robust,1000,818
-3.452,3.254,trad,10,819
-2.8322290714207616,2.634614236550507,robust,10,819
0.659,1.522,trad,100,819
0.5047805551058442,1.6764442821058751,robust,100,819
0.598,1.07,trad,1000,819
0.4158679301225047,1.251229469749937,robust,1000,819
0.232,3.094,trad,10,820
0.7046539063805846,2.621020647390039,robust,10,820
1.086,2.186,trad,100,820
0.7384856974224753,2.5330812242818985,robust,100,820
1.224,1.627,trad,1000,820
1.097030358671672,1.7531397165442941,robust,1000,820
-3.799,2.164,trad,10,821
-3.682769466321182,2.047839533093896,robust,10,821
0.709,1.817,trad,100,821
0.4445655307076881,2.0814230357394914,robust,100,821
0.987,1.422,trad,1000,821
0.821422167068113,1.5879669219034682,robust,1000,821
0.635,1.628,trad,10,822
0.7416202655862538,1.5218038871472161,robust,10,822
0.366,1.108,trad,100,822
0.26905934385239577,1.204188636742548,robust,100,822
1.012,1.427,trad,1000,822
0.7589294198015513,1.680669565028669,robust,1000,822
0.043,3.482,trad,10,823
0.49589715086683706,3.029851448647427,robust,10,823
1.416,2.424,trad,100,823
1.3237283963554525,2.516595046466809,robust,100,823
0.518,0.933,trad,1000,823
0.30045325888514346,1.1506021654291814,robust,1000,823
-1.41,1.4,trad,10,824
-1.0273785867615124,1.0167710955415008,robust,10,824
0.293,1.715,trad,100,824
-0.01716309487710954,2.0252332956759727,robust,100,824
1.084,1.453,trad,1000,824
0.9492121680092298,1.5878063589694413,robust,1000,824
0.928,3.706,trad,10,825
1.2390159693433804,3.3951792598906114,robust,10,825
0.705,2.816,trad,100,825
0.07223163020765555,3.448950904758499,robust,100,825
1.041,1.504,trad,1000,825
0.8616082049396789,1.6841522448605692,robust,1000,825
0.916,3.798,trad,10,826
1.0456584698889686,3.6681820035119164,robust,10,826
-0.516,1.126,trad,100,826
-0.9877414587275184,1.5974780371535702,robust,100,826
0.62,1.062,trad,1000,826
0.4385465780041023,1.2434509110033238,robust,1000,826
0.792,3.733,trad,10,827
1.2488073998839717,3.2762536537985314,robust,10,827
0.63,1.562,trad,100,827
0.40047721768793476,1.791741665979496,robust,100,827
0.563,0.947,trad,1000,827
0.43484271417462955,1.0757812980507884,robust,1000,827
-4.983,0.904,trad,10,828
-5.2698608067171735,1.1906536811556805,robust,10,828
1.314,2.847,trad,100,828
0.8050282441105696,3.3559485633263377,robust,100,828
1.037,1.393,trad,1000,828
0.942059394404184,1.4875490700808656,robust,1000,828
-2.136,1.043,trad,10,829
-1.8635616816794105,0.7701260631149727,robust,10,829
0.539,1.673,trad,100,829
0.34820291785299473,1.8636935780814827,robust,100,829
0.756,1.163,trad,1000,829
0.6066890762687558,1.311905705619477,robust,1000,829
-3.696,4.181,trad,10,830
-1.7368845247226306,2.221424568294812,robust,10,830
0.059,1.416,trad,100,830
-0.41159826388903553,1.8862944674261541,robust,100,830
0.792,1.245,trad,1000,830
0.574576570469149,1.462622609461789,robust,1000,830
1.234,4.439,trad,10,831
1.7236408428564638,3.9491834028030417,robust,10,831
0.658,1.959,trad,100,831
-0.0612055617249776,2.678498162272362,robust,100,831
1.137,1.513,trad,1000,831
1.0159545596753743,1.6339170132275385,robust,1000,831
-1.603,0.718,trad,10,832
-1.2010722651458325,0.31574257312491244,robust,10,832
-0.581,1.286,trad,100,832
-1.3954393904111075,2.1007235599065557,robust,100,832
0.352,0.776,trad,1000,832
0.12616059480336772,1.00164168890918,robust,1000,832
-0.303,1.09,trad,10,833
-0.09883769623370853,0.8862093733263365,robust,10,833
0.945,2.022,trad,100,833
0.6468487559824906,2.32004776857551,robust,100,833
0.752,1.171,trad,1000,833
0.5601768663927273,1.3629308083284999,robust,1000,833
-0.441,2.559,trad,10,834
-0.5790567004267362,2.697754518950924,robust,10,834
-1.007,0.535,trad,100,834
-1.3796205441436065,0.9079521163456514,robust,100,834
0.66,1.056,trad,1000,834
0.5334734812466696,1.1826568935316155,robust,1000,834
-1.79,2.484,trad,10,835
-1.0266428747014,1.7203363928477442,robust,10,835
0.833,1.837,trad,100,835
0.5834916421991699,2.086568292837468,robust,100,835
0.846,1.269,trad,1000,835
0.6917654343533273,1.4232413917825437,robust,1000,835
-1.593,6.401,trad,10,836
0.09553038696409466,4.712155097211429,robust,10,836
-0.288,1.01,trad,100,836
-0.5663567543296777,1.2884428975884366,robust,100,836
0.57,1.089,trad,1000,836
0.33024781278306026,1.3294702819813708,robust,1000,836
-6.31,1.608,trad,10,837
-6.249578157846635,1.5474326723376532,robust,10,837
0.012,1.067,trad,100,837
-0.09334356437375824,1.1720572041333894,robust,100,837
0.684,1.09,trad,1000,837
0.5370708194187962,1.236271949509888,robust,1000,837
0.157,3.854,trad,10,838
0.8966812758885274,3.1141838062533163,robust,10,838
0.225,1.491,trad,100,838
-0.0486126321603646,1.7642713068812954,robust,100,838
0.707,1.083,trad,1000,838
0.5297656862059866,1.2601739766848108,robust,1000,838
-1.014,2.637,trad,10,839
-1.1889223054426714,2.8119020221960827,robust,10,839
0.539,1.595,trad,100,839
0.43056774686928956,1.7031063981930168,robust,100,839
0.586,0.984,trad,1000,839
0.41011130493557196,1.1601529426935664,robust,1000,839
0.678,2.496,trad,10,840
0.7955278654466788,2.3787094319551527,robust,10,840
0.175,1.899,trad,100,840
-0.4759094630565892,2.54946091590803,robust,100,840
0.886,1.286,trad,1000,840
0.7610067513846389,1.4107851889602254,robust,1000,840
-0.739,2.75,trad,10,841
-0.9802544247078862,2.9916328180736125,robust,10,841
1.068,1.929,trad,100,841
0.9434939096458266,2.0540102327407332,robust,100,841
0.846,1.238,trad,1000,841
0.7234807616393758,1.3607645748287105,robust,1000,841
0.767,3.621,trad,10,842
0.8084845010530135,3.579282006761,robust,10,842
0.936,2.121,trad,100,842
0.396262121281284,2.660811197533893,robust,100,842
1.005,1.398,trad,1000,842
0.874372590364219,1.5289286621820186,robust,1000,842
-1.743,1.172,trad,10,843
-1.5423463015688994,0.9715584826212624,robust,10,843
-0.097,1.024,trad,100,843
-0.30727855465319365,1.2335489746632007,robust,100,843
0.634,1.114,trad,1000,843
0.4367807949821072,1.3106001466257005,robust,1000,843
-6.402,1.49,trad,10,844
-6.8432403216182,1.9313687928003085,robust,10,844
-0.375,1.066,trad,100,844
-0.6852718049260633,1.3763702567868656,robust,100,844
0.898,1.348,trad,1000,844
0.7179126693694402,1.5279138779015426,robust,1000,844
-4.683,1.758,trad,10,845
-5.074192041263464,2.1490227081473323,robust,10,845
0.424,1.58,trad,100,845
0.12902199206357667,1.87468173389706,robust,100,845
0.787,1.174,trad,1000,845
0.661215280748669,1.2999626145712604,robust,1000,845
-6.469,2.55,trad,10,846
-6.272943293750607,2.354035055876442,robust,10,846
0.612,1.529,trad,100,846
0.38909553691961973,1.7526923644080656,robust,100,846
0.736,1.235,trad,1000,846
0.5098985317865006,1.4616185182128574,robust,1000,846
-0.498,0.895,trad,10,847
-0.578596085852237,0.9751267118064109,robust,10,847
0.527,2.813,trad,100,847
-0.13727029859127993,3.477038123596074,robust,100,847
0.744,1.129,trad,1000,847
0.629745618356311,1.2435255655013298,robust,1000,847
-0.944,5.322,trad,10,848
-0.5465242208020764,4.924071150168865,robust,10,848
0.135,1.205,trad,100,848
-0.17016973545616798,1.5102944404928924,robust,100,848
0.984,1.428,trad,1000,848
0.8429402943254363,1.5688788392846444,robust,1000,848
-0.965,3.918,trad,10,849
-0.03096581299978607,2.9835066090190256,robust,10,849
1.271,2.255,trad,100,849
0.9203248566623162,2.605751910827311,robust,100,849
0.892,1.278,trad,1000,849
0.7468580606277808,1.4230678190915589,robust,1000,849
0.065,2.377,trad,10,850
0.21627497164927179,2.2255662553947486,robust,10,850
1.331,2.638,trad,100,850
0.9934203309777586,2.9754245111799626,robust,100,850
0.983,1.427,trad,1000,850
0.7486792824878188,1.660900526443892,robust,1000,850
-0.94,0.893,trad,10,851
-0.7899785062557632,0.7433043420798906,robust,10,851
0.304,1.438,trad,100,851
-0.11752234367783776,1.8592022361726528,robust,100,851
1.126,1.543,trad,1000,851
0.9249317356288917,1.743957690838008,robust,1000,851
-2.454,2.222,trad,10,852
-2.279852604403027,2.047806928027315,robust,10,852
-0.194,1.823,trad,100,852
-1.095306836282046,2.7244262761054028,robust,100,852
0.858,1.326,trad,1000,852
0.685141700365465,1.4992257182912012,robust,1000,852
-0.995,8.738,trad,10,853
-2.1876289276589316,9.930646473992914,robust,10,853
0.058,1.223,trad,100,853
-0.2226373704474165,1.504323172205222,robust,100,853
0.574,0.975,trad,1000,853
0.40001583598542484,1.1487336131564845,robust,1000,853
-2.003,2.519,trad,10,854
-2.0822806640703986,2.5985752733704457,robust,10,854
-0.089,0.91,trad,100,854
-0.31063333530633364,1.131527285063668,robust,100,854
1.158,1.646,trad,1000,854
0.8931280742862503,1.9112607101466104,robust,1000,854
-0.704,3.367,trad,10,855
-0.5231319588486774,3.1863764961552796,robust,10,855
-0.437,0.701,trad,100,855
-0.9393678809480442,1.2041816040688271,robust,100,855
0.688,1.08,trad,1000,855
0.5416113570075604,1.2264401347177332,robust,1000,855
0.253,2.488,trad,10,856
0.5096953579540923,2.2317246575617373,robust,10,856
-0.281,0.589,trad,100,856
-0.5024513809169053,0.810790605579194,robust,100,856
0.544,1.03,trad,1000,856
0.25298175237694887,1.3210341469130658,robust,1000,856
-0.758,2.412,trad,10,857
-0.45814875035708236,2.112743453762198,robust,10,857
0.645,1.531,trad,100,857
0.5115712194988402,1.6650427654968116,robust,100,857
0.839,1.267,trad,1000,857
0.6381972580641528,1.467745146851067,robust,1000,857
-0.056,2.41,trad,10,858
0.24555936068029427,2.1089790586787913,robust,10,858
0.619,1.658,trad,100,858
0.5317490557379952,1.744841984535852,robust,100,858
0.83,1.252,trad,1000,858
0.6660661860972661,1.416490493358624,robust,1000,858
0.42,3.727,trad,10,859
1.0870867087138711,3.0600082768994143,robust,10,859
-0.128,0.904,trad,100,859
-0.5762563115314319,1.3516079339441358,robust,100,859
0.824,1.244,trad,1000,859
0.647052157505958,1.4202459866248036,robust,1000,859
0.154,8.05,trad,10,860
0.8238938737744181,7.380532481192253,robust,10,860
0.694,2.287,trad,100,860
0.18303183163234205,2.798469597561219,robust,100,860
0.864,1.36,trad,1000,860
0.6318743383988409,1.59161381465688,robust,1000,860
-1.082,4.001,trad,10,861
-1.0534386322137024,3.9727440814626567,robust,10,861
0.133,1.069,trad,100,861
-0.35437663466125846,1.556339392670034,robust,100,861
1.178,1.588,trad,1000,861
0.9347840360161777,1.8309686674220633,robust,1000,861
-2.674,0.634,trad,10,862
-2.6017822848630967,0.5616939460881556,robust,10,862
-0.174,0.834,trad,100,862
-0.47405291593970605,1.1337670076711734,robust,100,862
0.709,1.101,trad,1000,862
0.6056886837387354,1.2044949997362098,robust,1000,862
-2.993,4.964,trad,10,863
-3.8300821661261146,5.801061240302145,robust,10,863
0.875,2.135,trad,100,863
0.3096493476470734,2.7004097145046506,robust,100,863
0.555,0.932,trad,1000,863
0.4171556551069611,1.0700162298999145,robust,1000,863
0.163,4.908,trad,10,864
0.6302331686683469,4.440761794743624,robust,10,864
0.229,2.281,trad,100,864
-0.788382602155697,3.2991091267806656,robust,100,864
1.19,1.686,trad,1000,864
1.0129440697504084,1.8638288815920416,robust,1000,864
-0.804,1.997,trad,10,865
-0.9793234535678366,2.172370485123898,robust,10,865
0.921,1.975,trad,100,865
0.6146118429002015,2.28052592632012,robust,100,865
0.882,1.276,trad,1000,865
0.7746932830209663,1.3834483857290976,robust,1000,865
-0.352,3.109,trad,10,866
-0.014761037487600381,2.771762689588911,robust,10,866
0.781,2.208,trad,100,866
0.45105504016997267,2.5377357557314264,robust,100,866
0.929,1.352,trad,1000,866
0.7012126829612606,1.580139373697081,robust,1000,866
-0.07,5.587,trad,10,867
0.03256307724397711,5.484020573098384,robust,10,867
1.004,1.924,trad,100,867
0.8489447843649256,2.0787305889873133,robust,100,867
0.971,1.375,trad,1000,867
0.8379464715427807,1.508837403028913,robust,1000,867
0.142,2.754,trad,10,868
0.53669161312767,2.3596481693287723,robust,10,868
0.624,1.927,trad,100,868
0.2585426188901878,2.2924994026029877,robust,100,868
0.721,1.254,trad,1000,868
0.5127854822044381,1.4615139272158593,robust,1000,868
0.379,2.613,trad,10,869
0.7805928660535507,2.2115708348999883,robust,10,869
1.111,2.286,trad,100,869
0.7930344606878034,2.6042960741871157,robust,100,869
0.855,1.239,trad,1000,869
0.6530992702672329,1.4414479043731456,robust,1000,869
-4.265,2.631,trad,10,870
-3.5411099832784787,1.907867699126068,robust,10,870
0.502,2.388,trad,100,870
-0.2510126748178241,3.140461487317225,robust,100,870
0.759,1.151,trad,1000,870
0.6119970604401552,1.2981626985791996,robust,1000,870
0.811,7.945,trad,10,871
0.4680130367851092,8.288275058027011,robust,10,871
0.754,1.861,trad,100,871
0.5466510333558441,2.068152898092407,robust,100,871
1.043,1.497,trad,1000,871
0.7980359722824616,1.7417697723235843,robust,1000,871
-0.916,3.031,trad,10,872
-0.8999382838906795,3.0142445333790326,robust,10,872
1.166,2.331,trad,100,872
0.8863005709269854,2.611292080384241,robust,100,872
0.838,1.259,trad,1000,872
0.6884142436261835,1.4086199333668725,robust,1000,872
-2.456,1.592,trad,10,873
-1.986950561281914,1.1226532858003928,robust,10,873
0.276,1.464,trad,100,873
0.08123946311247554,1.6588123833369806,robust,100,873
0.708,1.131,trad,1000,873
0.5588984554720433,1.279887235271887,robust,1000,873
-1.025,1.703,trad,10,874
-0.4168784642795228,1.094625341278776,robust,10,874
0.75,1.769,trad,100,874
0.5000029125922439,2.019050815627053,robust,100,874
0.898,1.321,trad,1000,874
0.6580978840150637,1.5612177858715672,robust,1000,874
-0.057,3.597,trad,10,875
-0.15097467775704176,3.691647947679095,robust,10,875
0.904,2.361,trad,100,875
0.28158900592423897,2.9835981834226626,robust,100,875
0.467,0.889,trad,1000,875
0.29814468508683895,1.0577812767326586,robust,1000,875
1.514,3.683,trad,10,876
2.197076260438161,2.9995716388020783,robust,10,876
0.438,2,trad,100,876
0.05165431987639568,2.385759752157378,robust,100,876
0.672,1.103,trad,1000,876
0.49378116122838267,1.2810465546232945,robust,1000,876
-2.239,1.801,trad,10,877
-1.6213021512938406,1.1831930281789704,robust,10,877
0.693,2.325,trad,100,877
0.3749531107810331,2.6427221628847466,robust,100,877
0.848,1.211,trad,1000,877
0.7214769751981037,1.3370810739775547,robust,1000,877
-0.286,2.861,trad,10,878
-0.14415311613519566,2.7195159941697966,robust,10,878
-0.145,1.475,trad,100,878
-0.5093763700827526,1.8390868080415879,robust,100,878
0.308,0.73,trad,1000,878
0.14508993864337033,0.8920344509336875,robust,1000,878
0.189,2.214,trad,10,879
0.35126846451436866,2.050812716450978,robust,10,879
0.554,1.654,trad,100,879
0.3079600113855735,1.8996970730576899,robust,100,879
0.673,1.081,trad,1000,879
0.5088943960341888,1.244318923268707,robust,1000,879
0.96,1.528,trad,10,880
1.0144125254480565,1.4736852545126278,robust,10,880
-0.385,0.868,trad,100,880
-0.7282949141805434,1.2112024987197467,robust,100,880
0.447,0.918,trad,1000,880
0.229119784810159,1.136091037924997,robust,1000,880
-0.121,2.276,trad,10,881
0.1355334136332158,2.0188528879189245,robust,10,881
0.004,1.139,trad,100,881
-0.3730820782829827,1.5157138226806608,robust,100,881
0.82,1.205,trad,1000,881
0.6303466633162782,1.3943735179236976,robust,1000,881
1.396,3.729,trad,10,882
1.8865602359039237,3.2385039489424936,robust,10,882
0.729,2.176,trad,100,882
0.4813410884087935,2.423655131112877,robust,100,882
0.958,1.383,trad,1000,882
0.7445711501996082,1.5961633159318807,robust,1000,882
-2.715,3.957,trad,10,883
-2.8333710252245816,4.075650258658769,robust,10,883
0.409,1.939,trad,100,883
-0.4591442061534623,2.8072689227947336,robust,100,883
0.702,1.129,trad,1000,883
0.5468995439999544,1.2844996463685956,robust,1000,883
-1.152,0.988,trad,10,884
-0.9263487200746701,0.7620451967294386,robust,10,884
-0.658,1.225,trad,100,884
-1.655556556028098,2.2231872634891516,robust,100,884
0.616,1.028,trad,1000,884
0.5049363846948005,1.1395683184580818,robust,1000,884
0.124,2.727,trad,10,885
-0.13351591275387165,2.983988119831051,robust,10,885
-0.265,1.785,trad,100,885
-1.0635040136548697,2.5830842867781287,robust,100,885
0.834,1.395,trad,1000,885
0.5240132987749967,1.7050909227577766,robust,1000,885
0.495,3.396,trad,10,886
0.9302508870246788,2.961524408929048,robust,10,886
0.067,1.05,trad,100,886
-0.18405434123094233,1.3015438057907027,robust,100,886
0.573,0.947,trad,1000,886
0.4237441569712454,1.0956468207506118,robust,1000,886
-1.486,2.605,trad,10,887
-1.1480631392376637,2.2665047916804935,robust,10,887
0.47,1.573,trad,100,887
0.4001224881576335,1.643201018043519,robust,100,887
0.784,1.174,trad,1000,887
0.599644192810794,1.358462188747216,robust,1000,887
1.151,6.005,trad,10,888
2.0235735290457324,5.132645913207186,robust,10,888
0.746,1.777,trad,100,888
0.5219356564364609,2.001272778388449,robust,100,888
0.561,0.963,trad,1000,888
0.3459471658651,1.178596677984475,robust,1000,888
-1.393,1.285,trad,10,889
-0.8240677365518575,0.7163991132687163,robust,10,889
-0.313,0.72,trad,100,889
-0.4252338658231495,0.8317802245217597,robust,100,889
0.856,1.309,trad,1000,889
0.6933634135266373,1.4712860739260887,robust,1000,889
-0.454,3.034,trad,10,890
-0.7311440252667676,3.3109940594959557,robust,10,890
-0.715,0.725,trad,100,890
-1.5610930151280138,1.570707307254805,robust,100,890
0.966,1.355,trad,1000,890
0.8500989961930845,1.4702949794713427,robust,1000,890
-9.993,5.46,trad,10,891
-8.637167755975396,4.104320805929538,robust,10,891
0.897,1.967,trad,100,891
0.5773746241874484,2.2866418106525197,robust,100,891
0.752,1.221,trad,1000,891
0.5017319117459345,1.4712141957417275,robust,1000,891
-0.755,4.225,trad,10,892
0.30825567537658793,3.1623705281664387,robust,10,892
-0.349,1.034,trad,100,892
-0.7848207313652811,1.4703280859160128,robust,100,892
1.052,1.491,trad,1000,892
0.8626044267627577,1.6804028434735745,robust,1000,892
2.13,5.881,trad,10,893
2.2024429406504193,5.808317526828894,robust,10,893
0.06,1.629,trad,100,893
-0.35805307017669097,2.0469516758599866,robust,100,893
0.992,1.426,trad,1000,893
0.8675446998989975,1.549910044009113,robust,1000,893
0.355,3.674,trad,10,894
0.4368954487741592,3.5923538659559346,robust,10,894
0.294,1.406,trad,100,894
0.08337450315691741,1.6168667312223013,robust,100,894
0.691,1.245,trad,1000,894
0.4379088803294877,1.4981414306102334,robust,1000,894
-1.366,0.788,trad,10,895
-1.3601380556789953,0.7816995117286551,robust,10,895
-0.247,1.004,trad,100,895
-0.8303164067327139,1.5868320995128111,robust,100,895
1.048,1.48,trad,1000,895
0.8926911904342612,1.6352076258148724,robust,1000,895
-0.342,4.906,trad,10,896
0.16789702471299828,4.39658810511002,robust,10,896
0.219,1.498,trad,100,896
-0.20760903160470257,1.9250636553806117,robust,100,896
0.383,0.81,trad,1000,896
0.20509362730354497,0.987884340395503,robust,1000,896
-6.343,0.197,trad,10,897
-6.621906297903105,0.4765011004987736,robust,10,897
0.196,1.336,trad,100,897
0.07711503294216837,1.4551837655263486,robust,100,897
1.023,1.469,trad,1000,897
0.852640700611178,1.6399750201149743,robust,1000,897
-0.201,3.714,trad,10,898
0.2433022893341752,3.269763486192779,robust,10,898
-0.242,1.137,trad,100,898
-0.7954117020710758,1.6906606081348043,robust,100,898
0.469,1.086,trad,1000,898
0.07319724948938078,1.481079709039414,robust,1000,898
0.324,7.291,trad,10,899
0.14427308379732073,7.470179615225835,robust,10,899
-0.935,0.917,trad,100,899
-1.6773424148984166,1.658655545829024,robust,100,899
0.762,1.231,trad,1000,899
