val,estimator
-0.18958274400571598,knn_atc
-0.24946462304424244,knn_atc
-0.08945215836162358,knn_atc
0.0595528032821111,knn_atc
0.11284209729474116,knn_atc
-0.1492193605311256,knn_atc
0.09177216815103814,knn_atc
0.14285586045851575,knn_atc
0.011391781324039809,knn_atc
0.5698691435560429,knn_atc
-0.024605650336027803,knn_atc
-0.0997929297582681,knn_atc
-0.06013358509410321,knn_atc
0.14688913921321842,knn_atc
-0.03006893129668507,knn_atc
-0.22387173178232173,knn_atc
0.2901887139295183,knn_atc
0.13027534292407095,knn_atc
-0.14128538138059465,knn_atc
0.12394870625013979,knn_atc
0.09852551793299288,knn_atc
0.13277401482920273,knn_atc
0.0759001922202923,knn_atc
0.30115105857056734,knn_atc
-0.35410669298951153,knn_atc
-0.13166976510131254,knn_atc
0.1179950690930155,knn_atc
0.04388821780045838,knn_atc
0.022626872356224476,knn_atc
0.07673739756131316,knn_atc
-0.04206127209382667,knn_atc
-0.17145465044242983,knn_atc
0.145193676880321,knn_atc
0.1916481786992871,knn_atc
-0.01314796531256126,knn_atc
0.014837535680199633,knn_atc
0.1779352364922802,knn_atc
-0.21176749251658403,knn_atc
0.13991929193519986,knn_atc
0.19790059131449284,knn_atc
-0.007042951896435623,knn_atc
0.1951930681105498,knn_atc
0.2163427647615341,knn_atc
-0.4094425245939691,knn_atc
0.08534810523465138,knn_atc
0.41005988445156744,knn_atc
0.23867956751998914,knn_atc
-0.10518484319037454,knn_atc
-0.2465520732845265,knn_atc
-0.21959677976380784,knn_atc
0.09849760933005049,knn_atc
-0.0343021462063398,knn_atc
-0.021798694277097932,knn_atc
0.05996968033806794,knn_atc
0.06547104769242888,knn_atc
0.13015758509349018,knn_atc
0.10576567101938818,knn_atc
0.1527199688981783,knn_atc
0.06885441024745004,knn_atc
0.02610178082518167,knn_atc
-0.08975200760265324,knn_atc
-0.07067731847682229,knn_atc
-0.2101901396648335,knn_atc
0.15582651483922624,knn_atc
-0.128579710440743,knn_atc
-0.2264282784415166,knn_atc
-0.007390618708830937,knn_atc
0.3389184658868318,knn_atc
0.14358900476503544,knn_atc
-0.0763152326026972,knn_atc
0.30040708619367,knn_atc
0.12516265112518962,knn_atc
0.11923241365191951,knn_atc
0.18311498026194858,knn_atc
-0.050717017677245346,knn_atc
-0.25607682309040364,knn_atc
0.10912188555589701,knn_atc
0.06709633614057546,knn_atc
-0.17310955136906261,knn_atc
-0.0833701764684517,knn_atc
-0.15791662996557826,knn_atc
-0.14029130914792834,knn_atc
0.07680030037896453,knn_atc
0.09750920962086583,knn_atc
-0.3468447279636415,knn_atc
0.12318985923402336,knn_atc
-0.27052879148129066,knn_atc
0.05475032933271422,knn_atc
-0.31457150886497454,knn_atc
0.1418429515633811,knn_atc
-0.2609874637163035,knn_atc
0.37713982914349103,knn_atc
-0.025522906922986578,knn_atc
0.14725168706153385,knn_atc
0.4257761416870955,knn_atc
0.12776636909786987,knn_atc
-9.863845612502894e-4,knn_atc
-0.10556258214828507,knn_atc
0.012999538292568585,knn_atc
0.3075817347309069,knn_atc
-0.07382565485708084,knn_atc
-0.2666083540431342,knn_atc
-0.16493359350419337,knn_atc
-0.20140012357647988,knn_atc
-0.27589081534437077,knn_atc
0.1002825338810397,knn_atc
-0.18378846315164826,knn_atc
-0.025955555879757935,knn_atc
-0.25314476375050166,knn_atc
-0.10180997891546277,knn_atc
-0.16040869649681475,knn_atc
-0.4139889026235606,knn_atc
-0.25578927229332543,knn_atc
0.1903740382981793,knn_atc
-0.169355267715434,knn_atc
0.03589965439653914,knn_atc
0.01651879400044206,knn_atc
0.2559224705438352,knn_atc
0.22525697634618094,knn_atc
0.02755542186152558,knn_atc
-0.12238999026865345,knn_atc
-0.1136605876323193,knn_atc
0.5828144779740949,knn_atc
-0.1487917246754674,knn_atc
-0.07199356600326741,knn_atc
0.24350399115896879,knn_atc
-0.18481900642904353,knn_atc
-0.15815909802645547,knn_atc
0.5615289414158221,knn_atc
-0.01816821455071956,knn_atc
-0.1639421022801055,knn_atc
0.09823178735614412,knn_atc
-0.040915302684497404,knn_atc
0.13043434619605215,knn_atc
0.29282422143998793,knn_atc
-0.12395356818505715,knn_atc
-0.34371782769041137,knn_atc
-0.034903638175404636,knn_atc
0.03797608225146593,knn_atc
-0.023408487411950982,knn_atc
0.15159817148819407,knn_atc
0.20339850307376836,knn_atc
0.2194463884026066,knn_atc
-0.11321184408166551,knn_atc
-0.0818922600818165,knn_atc
0.1875498488838957,knn_atc
0.0767825384360151,knn_atc
-0.053733509733449585,knn_atc
0.4758567826041894,knn_atc
0.11770724104253898,knn_atc
0.12251876427416956,knn_atc
0.32345421137677743,knn_atc
0.10305816748346737,knn_atc
0.18752000772645613,knn_atc
-0.004858428134101941,knn_atc
-0.025850821515232218,knn_atc
-0.1171051760527889,knn_atc
0.19589512677888118,knn_atc
-0.031797918943661865,knn_atc
0.09675628155031145,knn_atc
-0.038436272486616484,knn_atc
0.1542064729169705,knn_atc
0.008656695991619045,knn_atc
0.2144900694510617,knn_atc
0.2691012037921073,knn_atc
-0.10291185674287077,knn_atc
0.10265641152007497,knn_atc
-0.211288688958348,knn_atc
0.27908074575200537,knn_atc
0.001299212020015747,knn_atc
-0.041950821548612585,knn_atc
-0.2248170308671658,knn_atc
0.3127989597680703,knn_atc
0.06093903673275714,knn_atc
0.1045586159640381,knn_atc
-0.060647938523505744,knn_atc
0.029456394664997602,knn_atc
-0.26398564702491567,knn_atc
0.06774757073856856,knn_atc
