"district" "year" "cngrsnum" "state" "DWinPrv" "DifPVDec" "OpenSeat" "PrvTrmsD" "PrvTrmsO" "SoSDem" "DemInc" "DemOpen" "NonDInc" "NonDOpen" "DExpAdv" "RExpAdv" "ForgnPct" "GovWkPct" "BlackPct" "UrbanPct" "VtTotPct" "demvoteshare" "DifDPPrv" "ElcSwing" "GovDem" "dwnom" "DSpndPct" "DDonaPct" "CQRating3"
"2354" 1 1962 88 "CT" NA 0.3275 0 3 NA 1 NA NA NA NA 1 0 0.125904164478695 0.0409895781590762 0.0659679349805803 0.902716869379278 0.3452 NA NA 0.0633147785781689 1 NA NA NA 1
"2355" 1 1964 89 "CT" 1 0.3275 0 4 NA 1 1 0 0 0 1 0 0.125904164478695 0.0409895781590762 0.0659679349805803 0.902716869379278 0.4157 0.699679136276245 0.39935827255249 -0.106138182696893 1 -0.354999989271164 NA NA 1
"2356" 1 1966 90 "CT" 1 0.3275 0 5 NA 1 1 0 0 0 1 0 0.125904164478695 0.0409895781590762 0.0659679349805803 0.902716869379278 0.4053 0.58028644323349 0.168077230453491 -0.0225151358730367 1 -0.361999988555908 NA NA 1
"2357" 1 1968 91 "CT" 1 0.3275 1 0 0 1 0 1 0 0 0 0 0.125904164478695 0.0409895781590762 0.0659679349805803 0.902716869379278 0.4533 0.624352395534515 0.251562565565109 0.0837014508279619 1 -0.370000004768372 NA NA NA
"2358" 1 1970 92 "CT" NA 0.0355333333333333 0 1 NA 1 NA NA NA NA 1 0 0.10658108733761 0.0620456730864354 0.102032377161083 0.901754587292103 0.7818 NA NA -0.0591876145723731 0 NA 0.632144710991964 NA NA
"2359" 1 1972 93 "CT" 1 0.0355333333333333 0 2 NA 1 1 0 0 0 1 0 0.10658108733761 0.0620456730864354 0.102032377161083 0.901754587292103 0.11 0.56908917427063 0.150274097919464 0.135724713995453 0 -0.296999990940094 0.652258552492901 NA 1
"2360" 1 1974 94 "CT" 1 0.0355333333333333 0 3 NA 1 1 0 0 0 1 0 0.10658108733761 0.0620456730864354 0.102032377161083 0.901754587292103 0.2388 0.626686036586761 0.267502725124359 -0.0562173542389512 1 -0.294999986886978 0.719413200649404 NA 1
"2361" 1 1976 95 "CT" 1 0.0355333333333333 0 4 NA 1 1 0 0 0 1 0 0.10658108733761 0.0620456730864354 0.102032377161083 0.901754587292103 0.3452 0.570964515209198 0.152754664421082 -0.0498586526510097 1 -0.293000012636185 0.638783295055569 NA 1
"2362" 1 1978 96 "CT" 1 0.0355333333333333 0 0 NA 1 1 0 0 0 1 0 0.10658108733761 0.0620456730864354 0.102032377161083 0.901754587292103 0.4157 0.595501363277435 0.202391266822815 -0.0666136410080185 1 -0.28999999165535 0.824542107953185 0.935636483661569 1
"2363" 1 1980 97 "CT" NA 0.0269000000000001 0 1 NA 1 NA NA NA NA 1 0 0.10903624726867 0.0744955756326613 0.115068418850439 0.884243905840785 0.4053 NA NA 0.0800085468323825 1 NA 0.954270888579906 0.963890894950281 1
"2364" 1 1982 98 "CT" 1 0.0269000000000001 0 2 NA 1 1 0 0 0 1 0 0.10903624726867 0.0744955756326613 0.115068418850439 0.884243905840785 0.4533 0.681306779384613 0.369260132312775 -0.0530661388390607 1 -0.349999994039536 0.942045448637633 0.990880067417005 1
"2365" 1 1984 99 "CT" 1 0.0269000000000001 0 3 NA 1 1 0 0 0 1 0 0.10903624726867 0.0744955756326613 0.115068418850439 0.884243905840785 0.7818 0.617257535457611 0.237819701433182 0.0455518265299536 1 -0.349999994039536 0.983014566181127 1 1
"2366" 1 1986 100 "CT" 1 0.0269000000000001 0 4 NA 1 1 0 0 0 1 0 0.10903624726867 0.0744955756326613 0.115068418850439 0.884243905840785 0.11 0.741885185241699 0.487999677658081 -0.0154514583674884 1 -0.349999994039536 0.97615153710796 0.990798731451776 1
"2367" 1 1988 101 "CT" 1 0.0269000000000001 0 5 NA 1 1 0 0 0 1 0 0.10903624726867 0.0744955756326613 0.115068418850439 0.884243905840785 0.2388 0.772442758083344 0.544885516166687 -0.0267186263430107 1 -0.349999994039536 1 0.997631869354969 1
"2368" 1 1990 102 "CT" NA 0.295866666666667 0 6 NA 0 NA NA NA NA 1 0 0.106157352745269 0.0728038848204037 0.141682436735714 0.886316811410656 0.3452 NA NA -0.0228351071724401 0 NA 0.993734094540231 0.999885150934642 1
"2369" 1 1992 103 "CT" 1 0.295866666666667 0 7 NA 0 1 0 0 0 1 0 0.106157352745269 0.0728038848204037 0.141682436735714 0.886316811410656 0.4157 0.671223402023315 0.365170627832413 -0.1275936913957 0 -0.349999994039536 0.959104956161997 0.996989571704974 1
"2370" 1 1994 104 "CT" 1 0.295866666666667 0 8 NA 1 1 0 0 0 1 0 0.106157352745269 0.0728038848204037 0.141682436735714 0.886316811410656 0.4053 0.733890235424042 0.485805213451385 0.0701724511661807 0 -0.349999994039536 0.984661608871933 1 1
"2371" 1 1996 105 "CT" 1 0.295866666666667 1 0 NA 1 0 1 0 0 1 0 NA NA NA NA 0.4533 0.73545104265213 0.485999524593353 -0.0224218365602175 0 -0.349999994039536 0.751857025132599 0.789775150447459 1
"2372" 1 1998 106 "CT" 1 0.295866666666667 0 1 NA 1 1 0 0 0 1 0 NA NA NA NA 0.7818 0.580522298812866 0.166482448577881 0.0463369551898814 0 -0.370000004768372 0.916255273314783 0.994484586112866 1
"2373" 1 2000 107 "CT" NA 0.2737 NA 2 NA 1 NA NA NA NA NA NA NA NA NA NA 0.11 NA NA -0.0669409689669877 0 NA NA 0.999167794305383 1
"2374" 1 2002 108 "CT" 1 0.2737 NA 3 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.2388 NA 0.3358 0.0231410196831136 0 -0.409999996423721 1 NA 1
"2375" 1 2004 109 "CT" 1 0.2737 NA 4 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.3452 NA 0.4596 0.13682685306914 0 -0.430000007152557 1 NA 1
"2376" 1 2006 110 "CT" 1 0.2737 NA 5 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.4157 NA 0.4892 0.0176561532510379 0 -0.449999988079071 0.988682291249241 0.997951852742196 1
"2377" 2 1930 72 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4053 NA NA NA NA NA NA NA NA
"2378" 2 1932 73 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4533 NA NA NA NA 0.414000004529953 NA NA NA
"2379" 2 1934 74 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.7818 NA NA NA NA 0.414000004529953 NA NA NA
"2380" 2 1936 75 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.11 NA NA NA NA -0.264999985694885 NA NA NA
"2381" 2 1938 76 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.2388 NA NA NA NA 0.20100000500679 NA NA NA
"2382" 2 1940 77 "CT" NA 0.031677569 NA NA NA 1 NA NA NA NA NA NA 0.000226503089353612 0.0175075748574144 0.00971735384980989 0.46176924904943 0.3452 NA NA NA 1 -0.264999985694885 NA NA NA
"2383" 2 1942 78 "CT" NA 0.031677569 NA NA NA 0 NA NA NA NA NA NA 0.000226503089353612 0.0175075748574144 0.00971735384980989 0.46176924904943 0.4157 NA NA -0.0247914459436945 0 0.340000003576279 NA NA NA
"2384" 2 1944 79 "CT" NA 0.031677569 0 NA 0 1 NA 0 NA 0 1 0 0.000226503089353612 0.0175075748574144 0.00971735384980989 0.46176924904943 0.4053 NA NA 0.0118831299453249 1 -0.367000013589859 NA NA NA
"2385" 2 1946 80 "CT" 0 0.031677569 0 1 NA 0 0 0 1 0 0 0 0.000226503089353612 0.0175075748574144 0.00971735384980989 0.46176924904943 0.4533 0.447081446647644 -0.105837106704712 0.102498889658063 0 0.112999998033047 NA NA NA
"2386" 2 1948 81 "CT" 1 0.031677569 0 2 1 1 1 0 0 0 1 0 0.000226503089353612 0.0175075748574144 0.00971735384980989 0.46176924904943 0.7818 0.516472399234772 0.0329447984695435 -0.00020519354964101 1 -0.367000013589859 NA NA NA
"2387" 2 1950 82 "CT" 0 -0.109066666666667 0 NA 2 0 0 0 1 0 0 0 0.124599445736471 0.0408541809861874 0.0118071313566902 0.490698980920906 0.11 0.491779416799545 -0.0164411962032318 -0.0680876095299271 0 0.0930000022053719 NA NA NA
"2388" 2 1952 83 "CT" 0 -0.109066666666667 0 0 3 0 0 0 1 0 0 1 0.124599445736471 0.0408541809861874 0.0118071313566902 0.490698980920906 0.2388 0.445144921541214 -0.10971012711525 0.087786855013672 0 0.0729999989271164 NA NA NA
"2389" 2 1954 84 "CT" 0 -0.109066666666667 0 NA 4 0 0 0 1 0 0 1 0.124599445736471 0.0408541809861874 0.0118071313566902 0.490698980920906 0.3452 0.493109971284866 -0.0137800276279449 -0.0565053933081932 1 0.0529999993741512 NA NA NA
"2390" 2 1956 85 "CT" 0 -0.109066666666667 0 0 NA 0 0 0 1 0 0 1 0.124599445736471 0.0408541809861874 0.0118071313566902 0.490698980920906 0.4157 0.409508615732193 -0.180982738733292 0.135099381492842 1 0.0320000015199184 NA NA NA
"2391" 2 1958 86 "CT" 1 -0.109066666666667 1 0 5 1 0 1 0 0 0 0 0.124599445736471 0.0408541809861874 0.0118071313566902 0.490698980920906 0.4053 0.532890975475311 0.0657819807529449 -0.0619429046997141 1 -0.465000003576279 NA NA -1
"2392" 2 1960 87 "CT" 0 NA 1 0 NA 1 0 0 0 1 0 0 0.0854318446102268 0.0469436952410547 0.0173650644908344 0.488207633054071 0.4533 0.49878391623497 -0.00243218160289302 -0.0675237542114012 1 0.0120000001043081 NA NA NA
"2393" 2 1962 88 "CT" NA 0.2273 0 1 NA 1 NA NA NA NA 1 0 0.0854318446102268 0.0469436952410547 0.0173650644908344 0.488207633054071 0.7818 NA NA 0.0633147785781689 1 NA NA NA 1
"2394" 2 1964 89 "CT" 1 0.2273 0 2 NA 1 1 0 0 0 1 0 0.0854318446102268 0.0469436952410547 0.0173650644908344 0.488207633054071 0.11 0.632658123970032 0.265316247940063 -0.106138182696893 1 -0.40599998831749 NA NA 1
"2395" 2 1966 90 "CT" 1 0.2273 0 3 NA 1 1 0 0 0 1 0 0.0854318446102268 0.0469436952410547 0.0173650644908344 0.488207633054071 0.2388 0.562117516994476 0.130080461502075 -0.0225151358730367 1 -0.40599998831749 NA NA 0
"2396" 2 1968 91 "CT" 1 0.2273 0 NA 1 1 1 0 0 0 0 1 0.0854318446102268 0.0469436952410547 0.0173650644908344 0.488207633054071 0.3452 0.540533781051636 0.0870580673217773 0.0837014508279619 1 -0.40599998831749 NA NA NA
"2397" 2 1970 92 "CT" NA -0.0976666666666667 0 NA 2 1 NA NA NA NA 0 1 0.0606259631686294 0.0684697908774207 0.0227520460223979 0.472596059688265 0.4157 NA NA -0.0591876145723731 0 NA 0.298575685014699 NA NA
"2398" 2 1972 93 "CT" 0 -0.0976666666666667 1 0 NA 1 0 0 0 1 0 1 0.0606259631686294 0.0684697908774207 0.0227520460223979 0.472596059688265 0.4053 0.34061273932457 -0.318774551153183 0.135724713995453 0 -0.0320000015199184 0.537792089575013 NA 1
"2399" 2 1974 94 "CT" 1 -0.0976666666666667 0 1 NA 1 1 0 0 0 1 0 0.0606259631686294 0.0684697908774207 0.0227520460223979 0.472596059688265 0.4533 0.590233981609344 0.198123663663864 -0.0562173542389512 1 -0.32600000500679 0.835045662100457 NA 1
"2400" 2 1976 95 "CT" 1 -0.0976666666666667 0 2 NA 1 1 0 0 0 1 0 0.0606259631686294 0.0684697908774207 0.0227520460223979 0.472596059688265 0.7818 0.65068131685257 0.309831082820892 -0.0498586526510097 1 -0.32600000500679 0.876160514541387 NA 1
"2401" 2 1978 96 "CT" 1 -0.0976666666666667 1 0 NA 1 0 1 0 0 1 0 0.0606259631686294 0.0684697908774207 0.0227520460223979 0.472596059688265 0.11 0.699222385883331 0.398444771766663 -0.0666136410080185 1 -0.32600000500679 0.599453288310018 0.617809747234297 1
"2402" 2 1980 97 "CT" NA -0.1179 0 1 NA 1 NA NA NA NA 1 0 0.0535736340759267 0.0843059608170071 0.028854615348988 0.54812190264462 0.2388 NA NA 0.0800085468323825 1 NA 0.60503494970768 0.5988220821976 1
"2403" 2 1982 98 "CT" 1 -0.1179 0 2 NA 1 1 0 0 0 1 0 0.0535736340759267 0.0843059608170071 0.028854615348988 0.54812190264462 0.3452 0.557683408260345 0.122714459896088 -0.0530661388390607 1 -0.377000004053116 0.907231283837374 0.960857973824527 1
"2404" 2 1984 99 "CT" 1 -0.1179 0 3 NA 1 1 0 0 0 1 0 0.0535736340759267 0.0843059608170071 0.028854615348988 0.54812190264462 0.4157 0.543738722801208 0.0919637084007263 0.0455518265299536 1 -0.388999998569489 0.871668331121419 0.859529204525779 1
"2405" 2 1986 100 "CT" 1 -0.1179 0 4 NA 1 1 0 0 0 1 0 0.0535736340759267 0.0843059608170071 0.028854615348988 0.54812190264462 0.4053 0.67384546995163 0.347690910100937 -0.0154514583674884 1 -0.400999993085861 0.746719913994555 0.845835699646905 1
"2406" 2 1988 101 "CT" 1 -0.1179 0 5 NA 1 1 0 0 0 1 0 0.0535736340759267 0.0843059608170071 0.028854615348988 0.54812190264462 0.4533 0.636181652545929 0.272363305091858 -0.0267186263430107 1 -0.412999987602234 0.80449477901074 0.927792424739941 1
"2407" 2 1990 102 "CT" NA 0.207733333333333 0 6 NA 0 NA NA NA NA 1 0 0.0472806634657355 0.0862575294631165 0.0384967263203841 0.448178088171104 0.7818 NA NA -0.0228351071724401 0 NA 0.879144258664523 0.896375064849612 1
"2408" 2 1992 103 "CT" 1 0.207733333333333 0 7 0 0 1 0 0 0 1 0 0.0472806634657355 0.0862575294631165 0.0384967263203841 0.448178088171104 0.11 0.507982850074768 0.0159657299518585 -0.1275936913957 0 -0.435999989509583 0.769333887291211 0.783827072923029 0
"2409" 2 1994 104 "CT" 1 0.207733333333333 0 8 NA 1 1 0 0 0 1 0 0.0472806634657355 0.0862575294631165 0.0384967263203841 0.448178088171104 0.2388 0.425579488277435 0.000112861394882202 0.0701724511661807 0 -0.448000013828278 0.73536475748526 0.775637965525618 1
"2410" 2 1996 105 "CT" 1 0.207733333333333 0 9 NA 1 1 0 0 0 1 0 NA NA NA NA 0.3452 0.515908360481262 0.0664868652820587 -0.0224218365602175 0 -0.46000000834465 0.891586644227855 0.915716574132604 1
"2411" 2 1998 106 "CT" 1 0.207733333333333 0 NA 0 1 1 0 0 0 1 0 NA NA NA NA 0.4157 0.610088169574738 0.255556017160416 0.0463369551898814 0 -0.472000002861023 0.630853017871466 0.718770583710635 1
"2412" 2 2000 107 "CT" NA 0.1414 NA NA 1 1 NA NA NA NA NA NA NA NA NA NA 0.4053 NA NA -0.0669409689669877 0 NA 0.398493043298993 0.355052206143708 -1
"2413" 2 2002 108 "CT" 0 0.1414 0 0 2 1 0 0 1 0 0 1 NA NA NA NA 0.4533 NA -0.0818000000000001 0.0231410196831136 0 0.256999999284744 0.295704191714285 0.265265358727385 -1
"2414" 2 2004 109 "CT" 0 0.1414 0 0 3 1 0 0 1 0 0 1 NA NA NA NA 0.7818 0.4576557 -0.0844 0.13682685306914 0 0.256999999284744 0.431336077308518 0.397517407376357 -1
"2415" 2 2006 110 "CT" 1 0.1414 0 1 0 1 1 0 0 0 1 0 NA NA NA NA 0.11 0.5001712 0.000400000000000063 0.0176561532510379 0 -0.345999985933304 0.819385712072471 0.86345551763532 1
"2416" 3 1930 72 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.2388 NA NA NA NA NA NA NA NA
"2417" 3 1932 73 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.3452 NA NA NA NA -0.221000000834465 NA NA NA
"2418" 3 1934 74 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4157 NA NA NA NA -0.307000011205673 NA NA NA
"2419" 3 1936 75 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4053 NA NA NA NA -0.307000011205673 NA NA NA
"2420" 3 1938 76 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4533 NA NA NA NA -0.307000011205673 NA NA NA
"2421" 3 1940 77 "CT" NA NA NA NA NA 1 NA NA NA NA NA NA 0.000196152924949826 0.0116101883893987 0.0221260499343404 0.79647172507206 0.7818 NA NA NA 1 -0.307000011205673 NA NA NA
"2422" 3 1942 78 "CT" NA NA NA NA NA 0 NA NA NA NA NA NA 0.000196152924949826 0.0116101883893987 0.0221260499343404 0.79647172507206 0.11 NA NA -0.0247914459436945 0 0.279000014066696 NA NA NA
"2423" 3 1944 79 "CT" NA NA 0 NA 0 1 NA 0 NA 0 1 0 0.000196152924949826 0.0116101883893987 0.0221260499343404 0.79647172507206 0.2388 NA NA 0.0118831299453249 1 -0.391999989748001 NA NA NA
"2424" 3 1946 80 "CT" 0 NA 0 0 1 0 0 0 1 0 0 1 0.000196152924949826 0.0116101883893987 0.0221260499343404 0.79647172507206 0.3452 0.411394953727722 -0.177210092544556 0.102498889658063 0 0.123000003397465 NA NA NA
"2425" 3 1948 81 "CT" 1 NA 0 1 NA 1 1 0 0 0 0 0 0.000196152924949826 0.0116101883893987 0.0221260499343404 0.79647172507206 0.4157 0.496808499097824 0.00670066475868225 -0.00020519354964101 1 -0.321999996900558 NA NA NA
"2426" 3 1950 82 "CT" 1 -0.0931999999999999 0 NA 0 0 1 0 0 0 1 0 0.145556983615038 0.0252308471626075 0.0303853335596673 0.881999175497733 0.4053 0.519192934036255 0.0411621034145355 -0.0680876095299271 0 -0.321999996900558 NA NA NA
"2427" 3 1952 83 "CT" 0 -0.0931999999999999 0 NA 1 0 0 0 1 0 0 1 0.145556983615038 0.0252308471626075 0.0303853335596673 0.881999175497733 0.4533 0.472413092851639 -0.0551737844944 0.087786855013672 0 0.112000003457069 NA NA NA
"2428" 3 1954 84 "CT" 0 -0.0931999999999999 0 NA 2 0 0 0 1 0 0 1 0.145556983615038 0.0252308471626075 0.0303853335596673 0.881999175497733 0.7818 0.473362326622009 -0.0532753467559814 -0.0565053933081932 1 0.112000003457069 NA NA NA
"2429" 3 1956 85 "CT" 0 -0.0931999999999999 0 0 NA 0 0 0 1 0 0 1 0.145556983615038 0.0252308471626075 0.0303853335596673 0.881999175497733 0.11 0.400003790855408 -0.199992418289185 0.135099381492842 1 0.112000003457069 NA NA NA
"2430" 3 1958 86 "CT" 1 -0.0931999999999999 0 1 NA 1 1 0 0 0 0 0 0.145556983615038 0.0252308471626075 0.0303853335596673 0.881999175497733 0.2388 0.562225580215454 0.124451160430908 -0.0619429046997141 1 -0.254000008106232 NA NA NA
"2431" 3 1960 87 "CT" 1 NA 0 2 NA 1 1 0 0 0 1 0 0.0984370020098476 0.0351907620726364 0.0548447734205785 0.877809070982094 0.3452 0.54910546541214 0.0982109010219574 -0.0675237542114012 1 -0.261999994516373 NA NA NA
"2432" 3 1962 88 "CT" NA 0.1716 0 3 NA 1 NA NA NA NA 1 0 0.0986934118962247 0.0345649059173576 0.0624833716953914 0.891389406213921 0.4157 NA NA 0.0633147785781689 1 NA NA NA 1
"2433" 3 1964 89 "CT" 1 0.1716 0 4 NA 1 1 0 0 0 1 0 0.0986934118962247 0.0345649059173576 0.0624833716953914 0.891389406213921 0.4053 0.638966143131256 0.277932286262512 -0.106138182696893 1 -0.27700001001358 NA NA 1
"2434" 3 1966 90 "CT" 1 0.1716 0 5 NA 1 1 0 0 0 1 0 0.0986934118962247 0.0345649059173576 0.0624833716953914 0.891389406213921 0.4533 0.531092405319214 0.116078674793243 -0.0225151358730367 1 -0.284999996423721 NA NA 1
"2435" 3 1968 91 "CT" 1 0.1716 0 6 NA 1 1 0 0 0 1 0 0.0986934118962247 0.0345649059173576 0.0624833716953914 0.891389406213921 0.7818 0.539984822273254 0.115429908037186 0.0837014508279619 1 -0.293000012636185 NA NA NA
"2436" 3 1970 92 "CT" NA -0.145666666666667 0 7 NA 1 NA NA NA NA 1 0 0.0744102926420908 0.0549859190608221 0.0879272026329278 0.891888468670653 0.11 NA NA -0.0591876145723731 0 NA 0.703257095910741 NA NA
"2437" 3 1972 93 "CT" 1 -0.145666666666667 0 8 NA 1 1 0 0 0 1 0 0.0744102926420908 0.0549859190608221 0.0879272026329278 0.891888468670653 0.2388 0.532751739025116 0.0655034780502319 0.135724713995453 0 -0.30799999833107 0.859418891390586 NA 1
"2438" 3 1974 94 "CT" 1 -0.145666666666667 0 9 NA 1 1 0 0 0 1 0 0.0744102926420908 0.0549859190608221 0.0879272026329278 0.891888468670653 0.3452 0.651399195194244 0.336987793445587 -0.0562173542389512 1 -0.316000014543533 0.818539820716099 NA 1
"2439" 3 1976 95 "CT" 1 -0.145666666666667 0 10 NA 1 1 0 0 0 1 0 0.0744102926420908 0.0549859190608221 0.0879272026329278 0.891888468670653 0.4157 0.546318233013153 0.111888736486435 -0.0498586526510097 1 -0.323000013828278 0.605082874628324 NA 1
"2440" 3 1978 96 "CT" 1 -0.145666666666667 1 NA 0 1 0 1 0 0 0 0 0.0744102926420908 0.0549859190608221 0.0879272026329278 0.891888468670653 0.4053 0.581348598003387 0.181116849184036 -0.0666136410080185 1 -0.331000000238419 0.619149620889899 0.665899655704945 0
"2441" 3 1980 97 "CT" NA -0.0933 0 0 0 1 NA NA NA NA 0 1 0.0692682419029296 0.0660006901377769 0.103227647150676 0.885974973830669 0.4533 NA NA 0.0800085468323825 1 NA 0.480621140277981 0.356135825589202 -1
"2442" 3 1982 98 "CT" 1 -0.0933 0 1 NA 1 1 0 0 0 0 0 0.0692682419029296 0.0660006901377769 0.103227647150676 0.885974973830669 0.7818 0.499523282051086 0.00929737091064453 -0.0530661388390607 1 -0.41100001335144 0.621647605449486 0.712859796576025 0
"2443" 3 1984 99 "CT" 1 -0.0933 0 2 NA 1 1 0 0 0 1 0 0.0692682419029296 0.0660006901377769 0.103227647150676 0.885974973830669 0.11 0.525763332843781 0.0540735125541687 0.0455518265299536 1 -0.41100001335144 0.975424915188732 0.999040092151154 1
"2444" 3 1986 100 "CT" 1 -0.0933 0 3 NA 1 1 0 0 0 1 0 0.0692682419029296 0.0660006901377769 0.103227647150676 0.885974973830669 0.2388 0.696456670761108 0.392913311719894 -0.0154514583674884 1 -0.41100001335144 0.813591238626075 0.933572271118773 1
"2445" 3 1988 101 "CT" 1 -0.0933 1 0 NA 1 0 1 0 0 0 1 0.0692682419029296 0.0660006901377769 0.103227647150676 0.885974973830669 0.3452 0.664928317070007 0.329856663942337 -0.0267186263430107 1 -0.41100001335144 0.75895392318418 0.759514913214433 1
"2446" 3 1990 102 "CT" NA 0.229466666666667 0 1 NA 0 NA NA NA NA 1 0 0.0638925797219951 0.0633614647821516 0.119608544562551 0.862519711482304 0.4157 NA NA -0.0228351071724401 0 NA 0.823026820632941 0.829569438689124 1
"2447" 3 1992 103 "CT" 1 0.229466666666667 0 2 NA 0 1 0 0 0 1 0 0.0638925797219951 0.0633614647821516 0.119608544562551 0.862519711482304 0.4053 0.65678733587265 0.3135746717453 -0.1275936913957 0 -0.391999989748001 0.987495893251671 0.990786731766245 1
"2448" 3 1994 104 "CT" 1 0.229466666666667 0 3 NA 1 1 0 0 0 1 0 0.0638925797219951 0.0633614647821516 0.119608544562551 0.862519711482304 0.4533 0.634490013122559 0.26898005604744 0.0701724511661807 0 -0.400999993085861 1 0.998980210954036 1
"2449" 3 1996 105 "CT" 1 0.229466666666667 0 4 NA 1 1 0 0 0 1 0 NA NA NA NA 0.7818 0.713492155075073 0.432751953601837 -0.0224218365602175 0 -0.409999996423721 0.954143625935183 0.998636453788179 1
"2450" 3 1998 106 "CT" 1 0.229466666666667 0 5 NA 1 1 0 0 0 1 0 NA NA NA NA 0.11 0.713196516036987 0.439620137214661 0.0463369551898814 0 -0.418999999761581 0.902120475669258 0.987790709123491 1
"2451" 3 2000 107 "CT" NA 0.2079 NA 6 NA 1 NA NA NA NA NA NA NA NA NA NA 0.2388 NA NA -0.0669409689669877 0 NA 0.894441130580424 0.913381178448681 1
"2452" 3 2002 108 "CT" 1 0.2079 NA 7 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.3452 NA 0.3788 0.0231410196831136 0 -0.437000006437302 0.970914266622844 0.981059221500774 1
"2453" 3 2004 109 "CT" 1 0.2079 NA 8 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.4157 NA 0.4874 0.13682685306914 0 -0.446000009775162 1 NA 1
"2454" 3 2006 110 "CT" 1 0.2079 NA 9 NA 1 NA NA 0 0 NA NA NA NA NA NA 0.4053 NA 0.5444 0.0176561532510379 0 -0.455000013113022 0.995470727310608 NA 1
"2455" 4 1930 72 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.4533 NA NA NA NA NA NA NA NA
"2456" 4 1932 73 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.7818 NA NA NA NA 0.640999972820282 NA NA NA
"2457" 4 1934 74 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.11 NA NA NA NA 0.638999998569489 NA NA NA
"2458" 4 1936 75 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.2388 NA NA NA NA -0.160999998450279 NA NA NA
"2459" 4 1938 76 "CT" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.3452 NA NA NA NA 0.266000002622604 NA NA NA
"2460" 4 1940 77 "CT" NA -0.07766414 NA 1 0 1 NA NA NA NA NA NA 0.000258136066388772 0.0102465677463765 0.0236170599258098 0.695050479941872 0.4157 NA NA NA 1 -0.351999998092651 NA NA NA
"2461" 4 1942 78 "CT" 0 -0.07766414 0 0 1 0 0 0 1 0 NA NA 0.000258136066388772 0.0102465677463765 0.0236170599258098 0.695050479941872 0.4053 0.4190427 -0.04242499 -0.0247914459436945 0 0.0939999967813492 NA NA NA
"2462" 4 1944 79 "CT" 0 -0.07766414 1 NA 0 1 0 0 0 1 0 0 0.000258136066388772 0.0102465677463765 0.0236170599258098 0.695050479941872 0.4533 0.4891065 -0.009817822672912 0.0118831299453249 1 0.0939999967813492 NA NA NA
"2463" 4 1946 80 "CT" 0 -0.07766414 0 NA 1 0 0 0 1 0 0 1 0.000258136066388772 0.0102465677463765 0.0236170599258098 0.695050479941872 0.7818 0.353803306818008 -0.217488259077072 0.102498889658063 0 0.090999998152256 NA NA NA
"2464" 4 1948 81 "CT" 0 -0.07766414 1 NA 0 1 0 0 0 1 0 0 0.000258136066388772 0.0102465677463765 0.0236170599258098 0.695050479941872 0.11 0.433887213468552 -0.117628067731857 -0.00020519354964101 1 0.090999998152256 NA NA NA
"2465" 4 1950 82 "CT" 0 -0.231266666666667 0 NA 1 0 0 0 1 0 0 1 0.152951766856617 0.0255659849863783 0.0323094249537021 0.854461853266236 0.2388 0.420540988445282 -0.110287547111511 -0.0680876095299271 0 0.0549999997019768 NA NA NA
"2466" 4 1952 83 "CT" 0 -0.231266666666667 0 NA 2 0 0 0 1 0 0 1 0.152951766856617 0.0255659849863783 0.0323094249537021 0.854461853266236 0.3452 0.393456310033798 -0.207186311483383 0.087786855013672 0 0.0549999997019768 NA NA NA
"2467" 4 1954 84 "CT" 0 -0.231266666666667 0 NA 3 0 0 0 1 0 0 1 0.152951766856617 0.0255659849863783 0.0323094249537021 0.854461853266236 0.4157 0.413557261228561 -0.148335248231888 -0.0565053933081932 1 0.0549999997019768 NA NA NA
"2468" 4 1956 85 "CT" 0 -0.231266666666667 0 0 4 0 0 0 1 0 0 1 0.152951766856617 0.0255659849863783 0.0323094249537021 0.854461853266236 0.4053 0.311273634433746 -0.372337937355042 0.135099381492842 1 0.0549999997019768 NA NA NA
